,c1,ind,year,emp,wage,cap,indoutpt,n,w,k,ys,rec,yearm1,id,nL1,nL2,wL1,kL1,kL2,ysL1,ysL2,yr1976,yr1977,yr1978,yr1979,yr1980,yr1981,yr1982,yr1983,yr1984
777,777-1,1,1984,2.637000084,28.36700058,0.497999996,99.98619843,0.969641924,3.345226526,-0.697155237,4.605031967,777,1983,110,1.178655028,1.2936306,3.283366919,-0.388608038,-0.217410013,4.576713085,4.577210903,0,0,0,0,0,0,0,0,1
778,778-1,4,1977,2.028000116,27.25289917,0.210800007,116.0500031,0.707050145,3.305159807,-1.556845427,4.754021168,778,1984,111,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
779,779-1,4,1978,2.013000011,24.59219933,0.326599985,114.25,0.699626148,3.202429295,-1.119019151,4.738389015,779,1977,111,0.707050145,NA,3.305159807,-1.556845427,NA,4.754021168,NA,0,0,1,0,0,0,0,0,0
780,780-1,4,1979,1.988999963,23.38199997,0.321700007,110.8499985,0.687631965,3.151966572,-1.134135842,4.708178043,780,1978,111,0.699626148,0.707050145,3.202429295,-1.119019151,-1.556845427,4.738389015,4.754021168,0,0,0,1,0,0,0,0,0
781,781-1,4,1980,1.773000002,22.04179955,0.285400003,104.4499969,0.572673023,3.092940569,-1.253863573,4.648708344,781,1979,111,0.687631965,0.699626148,3.151966572,-1.134135842,-1.119019151,4.708178043,4.738389015,0,0,0,0,1,0,0,0,0
782,782-1,4,1981,1.661999941,22.96190071,0.238600001,94.59999847,0.508021653,3.133836269,-1.432966709,4.549657345,782,1980,111,0.572673023,0.687631965,3.092940569,-1.253863573,-1.134135842,4.648708344,4.708178043,0,0,0,0,0,1,0,0,0
783,783-1,4,1982,1.38499999,23.8057003,0.200000003,89.84999847,0.325700134,3.169924974,-1.609437943,4.498141766,783,1981,111,0.508021653,0.572673023,3.133836269,-1.432966709,-1.253863573,4.549657345,4.648708344,0,0,0,0,0,0,1,0,0
784,784-1,4,1983,1.172000051,25.68219948,0.171000004,88.69999695,0.158711731,3.245798111,-1.766091704,4.48526001,784,1982,111,0.325700134,0.508021653,3.169924974,-1.609437943,-1.432966709,4.498141766,4.549657345,0,0,0,0,0,0,0,1,0
785,785-1,4,1984,1.097000003,26.07089996,0.130099997,87.15000153,0.092579186,3.260819674,-2.039451838,4.467630863,785,1983,111,0.158711731,0.325700134,3.245798111,-1.766091704,-1.609437943,4.48526001,4.498141766,0,0,0,0,0,0,0,0,1
786,786-1,6,1977,3.428999901,21.93790054,0.437299997,106.8729019,1.232268691,3.088215828,-0.827135801,4.671640396,786,1984,112,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
787,787-1,6,1978,3.085000038,21.17970085,0.417600006,108.6912003,1.126551628,3.053043127,-0.873231232,4.688510895,787,1977,112,1.232268691,NA,3.088215828,-0.827135801,NA,4.671640396,NA,0,0,1,0,0,0,0,0,0
788,788-1,6,1979,3.082999945,21.62579918,0.386599988,107.0384979,1.12590313,3.07388711,-0.950364769,4.673188686,788,1978,112,1.126551628,1.232268691,3.053043127,-0.873231232,-0.827135801,4.688510895,4.671640396,0,0,0,1,0,0,0,0,0
789,789-1,6,1980,3.071000099,21.34129906,0.373199999,103.4251022,1.122003317,3.06064415,-0.985640824,4.638847828,789,1979,112,1.12590313,1.126551628,3.07388711,-0.950364769,-0.873231232,4.673188686,4.688510895,0,0,0,0,1,0,0,0,0
790,790-1,6,1981,2.476000071,23.56290054,0.330900013,98.18579865,0.906644404,3.159673452,-1.105939031,4.58686161,790,1980,112,1.122003317,1.12590313,3.06064415,-0.985640824,-0.950364769,4.638847828,4.673188686,0,0,0,0,0,1,0,0,0
791,791-1,6,1982,1.72300005,23.63459969,0.268000007,92.06690216,0.544066966,3.16271162,-1.316768289,4.522515297,791,1981,112,0.906644404,1.122003317,3.159673452,-1.105939031,-0.985640824,4.58686161,4.638847828,0,0,0,0,0,0,1,0,0
792,792-1,6,1983,1.486999989,24.46489906,0.199399993,89.84290314,0.396760672,3.197239399,-1.612442493,4.498062611,792,1982,112,0.544066966,0.906644404,3.16271162,-1.316768289,-1.105939031,4.522515297,4.58686161,0,0,0,0,0,0,0,1,0
793,793-1,6,1984,1.291000009,24.16180038,0.151299998,88.45929718,0.255417109,3.184772968,-1.888490677,4.482542515,793,1983,112,0.396760672,0.544066966,3.197239399,-1.612442493,-1.316768289,4.498062611,4.522515297,0,0,0,0,0,0,0,0,1
794,794-1,5,1976,1.824000001,23.2961998,0.220400006,93.94999695,0.601031899,3.148290157,-1.51231122,4.542762756,794,1984,113,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
795,795-1,5,1977,1.91900003,22.20000076,0.209299996,96.75,0.651804209,3.100092411,-1.563986659,4.572130203,795,1976,113,0.601031899,NA,3.148290157,-1.51231122,NA,4.542762756,NA,0,1,0,0,0,0,0,0,0
796,796-1,5,1978,1.932999969,22.57970047,0.209399998,101.4000015,0.659073174,3.117051363,-1.563508987,4.619072914,796,1977,113,0.651804209,0.601031899,3.100092411,-1.563986659,-1.51231122,4.572130203,4.542762756,0,0,1,0,0,0,0,0,0
797,797-1,5,1979,1.815999985,23.46439934,0.2183,102.3000031,0.596636295,3.155484438,-1.521885037,4.62790966,797,1978,113,0.659073174,0.651804209,3.117051363,-1.563508987,-1.563986659,4.619072914,4.572130203,0,0,0,1,0,0,0,0,0
798,798-1,5,1980,1.603000045,21.97649956,0.1875,100.5500031,0.471876889,3.089973688,-1.673976421,4.610655308,798,1979,113,0.596636295,0.659073174,3.155484438,-1.521885037,-1.563508987,4.62790966,4.619072914,0,0,0,0,1,0,0,0,0
799,799-1,5,1981,1.307999969,23.01919937,0.167400002,95.42500305,0.268499225,3.136328697,-1.787369132,4.558340549,799,1980,113,0.471876889,0.596636295,3.089973688,-1.673976421,-1.521885037,4.610655308,4.62790966,0,0,0,0,0,1,0,0,0
800,800-1,5,1982,1.029999971,25.0576992,0.126699999,97.125,0.029558774,3.221181154,-2.065933228,4.575998783,800,1981,113,0.268499225,0.471876889,3.136328697,-1.787369132,-1.673976421,4.558340549,4.610655308,0,0,0,0,0,0,1,0,0
801,801-1,5,1983,0.749000013,26.06649971,0.106799997,105.9250031,-0.289016277,3.260650873,-2.236797333,4.662731171,801,1982,113,0.029558774,0.268499225,3.221181154,-2.065933228,-1.787369132,4.575998783,4.558340549,0,0,0,0,0,0,0,1,0
802,802-1,8,1977,0.574999988,24.07390022,0.073899999,120.5774002,-0.553385258,3.181128263,-2.605042458,4.792291641,802,1983,114,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
803,803-1,8,1978,0.55400002,23.70870018,0.072300002,119.3105011,-0.590590537,3.165842056,-2.62693119,4.781729221,803,1977,114,-0.553385258,NA,3.181128263,-2.605042458,NA,4.792291641,NA,0,0,1,0,0,0,0,0,0
804,804-1,8,1979,0.579999983,23.43510056,0.071999997,117.8746033,-0.544727206,3.154234886,-2.631089211,4.769621372,804,1978,114,-0.590590537,-0.553385258,3.165842056,-2.62693119,-2.605042458,4.781729221,4.792291641,0,0,0,1,0,0,0,0,0
805,805-1,8,1980,0.488999993,23.03820038,0.0647,100,-0.715392828,3.137153625,-2.737994194,4.60517025,805,1979,114,-0.544727206,-0.590590537,3.154234886,-2.631089211,-2.62693119,4.769621372,4.781729221,0,0,0,0,1,0,0,0,0
806,806-1,8,1981,0.470999986,21.40690041,0.056299999,92.66210175,-0.752897203,3.063713312,-2.877060652,4.528959751,806,1980,114,-0.715392828,-0.544727206,3.137153625,-2.737994194,-2.631089211,4.60517025,4.769621372,0,0,0,0,0,1,0,0,0
807,807-1,8,1982,1.054999948,10.89610004,0.046799999,91.270401,0.053540718,2.388404846,-3.061872005,4.51382637,807,1981,114,-0.752897203,-0.715392828,3.063713312,-2.877060652,-2.737994194,4.528959751,4.60517025,0,0,0,0,0,0,1,0,0
808,808-1,8,1983,0.439999998,27.46430016,0.0407,94.67140198,-0.820980549,3.312886953,-3.201527119,4.550412178,808,1982,114,0.053540718,-0.752897203,2.388404846,-3.061872005,-2.877060652,4.51382637,4.528959751,0,0,0,0,0,0,0,1,0
809,809-1,8,1984,0.463,30.71649933,0.0372,97.90299988,-0.770028234,3.424799919,-3.291446447,4.583977222,809,1983,114,-0.820980549,0.053540718,3.312886953,-3.201527119,-3.061872005,4.550412178,4.51382637,0,0,0,0,0,0,0,0,1
810,810-1,8,1977,1.860000014,17.73340034,0.238900006,120.5774002,0.620576501,2.875449896,-1.431710243,4.792291641,810,1984,115,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
811,811-1,8,1978,1.847000003,17.27869987,0.221200004,119.3105011,0.613562703,2.84947443,-1.508687973,4.781729221,811,1977,115,0.620576501,NA,2.875449896,-1.431710243,NA,4.792291641,NA,0,0,1,0,0,0,0,0,0
812,812-1,8,1979,1.738000035,17.11689949,0.210700005,117.8746033,0.552735031,2.840066195,-1.55731988,4.769621372,812,1978,115,0.613562703,0.620576501,2.84947443,-1.508687973,-1.431710243,4.781729221,4.792291641,0,0,0,1,0,0,0,0,0
813,813-1,8,1980,1.570000052,17.50749969,0.187399998,100,0.451075643,2.862629414,-1.674509883,4.60517025,813,1979,115,0.552735031,0.613562703,2.840066195,-1.55731988,-1.508687973,4.769621372,4.781729221,0,0,0,0,1,0,0,0,0
814,814-1,8,1981,1.345999956,20.45050049,0.155000001,92.66210175,0.297137201,3.018007278,-1.864330173,4.528959751,814,1980,115,0.451075643,0.552735031,2.862629414,-1.674509883,-1.55731988,4.60517025,4.769621372,0,0,0,0,0,1,0,0,0
815,815-1,8,1982,1.368000031,20.37350082,0.138600007,91.270401,0.313349843,3.01423502,-1.976163149,4.51382637,815,1981,115,0.297137201,0.451075643,3.018007278,-1.864330173,-1.674509883,4.528959751,4.60517025,0,0,0,0,0,0,1,0,0
816,816-1,8,1983,1.35800004,18.80660057,0.127900004,94.67140198,0.306013048,2.934207916,-2.056506634,4.550412178,816,1982,115,0.313349843,0.297137201,3.01423502,-1.976163149,-1.864330173,4.51382637,4.528959751,0,0,0,0,0,0,0,1,0
817,817-1,8,1984,1.468999982,17.86969948,0.134200007,97.90299988,0.384581894,2.88310647,-2.008424044,4.583977222,817,1983,115,0.306013048,0.313349843,2.934207916,-2.056506634,-1.976163149,4.550412178,4.51382637,0,0,0,0,0,0,0,0,1
818,818-1,8,1977,1.924000025,19.97489929,0.307200015,117.6335983,0.654406369,2.994476557,-1.180256248,4.767574787,818,1984,116,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
819,819-1,8,1978,1.917999983,19.72480011,0.314399987,120.3662033,0.651282966,2.98187685,-1.157089233,4.790538788,819,1977,116,0.654406369,NA,2.994476557,-1.180256248,NA,4.767574787,NA,0,0,1,0,0,0,0,0,0
820,820-1,8,1979,1.949000001,19.09029961,0.331499994,119.0711975,0.667316437,2.949180365,-1.104127526,4.779721737,820,1978,116,0.651282966,0.654406369,2.98187685,-1.157089233,-1.180256248,4.790538788,4.767574787,0,0,0,1,0,0,0,0,0
821,821-1,8,1980,1.957999945,19.43510056,0.346599996,114.8955002,0.671923518,2.967080832,-1.059583902,4.744022846,821,1979,116,0.667316437,0.651282966,2.949180365,-1.104127526,-1.157089233,4.779721737,4.790538788,0,0,0,0,1,0,0,0,0
822,822-1,8,1981,1.758000016,19.2656002,0.285299987,98.77700043,0.564176798,2.958321095,-1.254214048,4.59286499,822,1980,116,0.671923518,0.667316437,2.967080832,-1.059583902,-1.104127526,4.744022846,4.779721737,0,0,0,0,0,1,0,0,0
823,823-1,8,1982,1.651000023,20.94199944,0.243000001,92.43019867,0.501381159,3.04175663,-1.414693832,4.526453972,823,1981,116,0.564176798,0.671923518,2.958321095,-1.254214048,-1.059583902,4.59286499,4.744022846,0,0,0,0,0,0,1,0,0
824,824-1,8,1983,1.629999995,21.02700043,0.215499997,91.83719635,0.488580018,3.045807362,-1.534794331,4.520017624,824,1982,116,0.501381159,0.564176798,3.04175663,-1.414693832,-1.254214048,4.526453972,4.59286499,0,0,0,0,0,0,0,1,0
825,825-1,8,1984,1.644999981,22.01819992,0.197799996,95.20999908,0.497740358,3.091869354,-1.620498896,4.55608511,825,1983,116,0.488580018,0.501381159,3.045807362,-1.534794331,-1.414693832,4.520017624,4.526453972,0,0,0,0,0,0,0,0,1
826,826-1,3,1977,10.82400036,18.3647995,2.344300032,107.4791031,2.381765842,2.910435677,0.851986885,4.677296638,826,1984,117,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
827,827-1,3,1978,10.60900021,19.1534996,2.363699913,108.9188004,2.361702681,2.952485561,0.860228181,4.690602779,827,1977,117,2.381765842,NA,2.910435677,0.851986885,NA,4.677296638,NA,0,0,1,0,0,0,0,0,0
828,828-1,3,1979,10.66399956,19.33499908,2.48239994,111.5590973,2.366873503,2.961916924,0.909225821,4.71455431,828,1978,117,2.361702681,2.381765842,2.952485561,0.860228181,0.851986885,4.690602779,4.677296638,0,0,0,1,0,0,0,0,0
829,829-1,3,1980,8.588000298,19.15600014,2.213999987,100,2.150365829,2.952615976,0.794800818,4.60517025,829,1979,117,2.366873503,2.361702681,2.961916924,0.909225821,0.860228181,4.71455431,4.690602779,0,0,0,0,1,0,0,0,0
830,830-1,3,1981,7.729000092,22.41410065,2.085999966,99.39649963,2.044979572,3.109690189,0.735248327,4.599116802,830,1980,117,2.150365829,2.366873503,2.952615976,0.794800818,0.909225821,4.60517025,4.71455431,0,0,0,0,0,1,0,0,0
831,831-1,3,1982,7.202000141,21.62800026,2.048899889,99.29309845,1.974358797,3.073988676,0.717303038,4.598075867,831,1981,117,2.044979572,2.150365829,3.109690189,0.735248327,0.794800818,4.599116802,4.60517025,0,0,0,0,0,0,1,0,0
832,832-1,3,1983,7.076000214,21.71769905,2.042999983,107.0929031,1.956708789,3.078127623,0.714419305,4.673696518,832,1982,117,1.974358797,2.044979572,3.073988676,0.717303038,0.735248327,4.598075867,4.599116802,0,0,0,0,0,0,0,1,0
833,833-1,3,1984,6.772999763,21.37389946,2.178299904,113.4570999,1.912944078,3.062170506,0.778544724,4.731424809,833,1983,117,1.956708789,1.974358797,3.078127623,0.714419305,0.717303038,4.673696518,4.598075867,0,0,0,0,0,0,0,0,1
834,834-1,8,1976,4.02699995,14.37380028,0.398600012,116.8156967,1.393021703,2.665407181,-0.919796824,4.760597229,834,1984,118,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
835,835-1,8,1977,3.789999962,15.02369976,0.416999996,118.2222977,1.33236599,2.70962882,-0.874669075,4.772566795,835,1976,118,1.393021703,NA,2.665407181,-0.919796824,NA,4.760597229,NA,0,1,0,0,0,0,0,0,0
836,836-1,8,1978,4.043000221,14.96870041,0.644400001,120.155098,1.396987081,2.705961466,-0.439435631,4.78878355,836,1977,118,1.33236599,1.393021703,2.70962882,-0.874669075,-0.919796824,4.772566795,4.760597229,0,0,1,0,0,0,0,0,0
837,837-1,8,1979,4.958000183,15.13230038,0.972199976,118.8319016,1.601002455,2.716831446,-0.028193759,4.777709961,837,1978,118,1.396987081,1.33236599,2.705961466,-0.439435631,-0.874669075,4.78878355,4.772566795,0,0,0,1,0,0,0,0,0
838,838-1,8,1980,4.769000053,15.46280003,0.650600016,111.9163971,1.56213665,2.738437176,-0.429860234,4.71775198,838,1979,118,1.601002455,1.396987081,2.716831446,-0.028193759,-0.439435631,4.777709961,4.78878355,0,0,0,0,1,0,0,0,0
839,839-1,8,1981,4.427000046,15.33749962,0.542200029,97.55400085,1.487722158,2.730300903,-0.612120271,4.580406189,839,1980,118,1.56213665,1.601002455,2.738437176,-0.429860234,-0.028193759,4.71775198,4.777709961,0,0,0,0,0,1,0,0,0
840,840-1,8,1982,4.050000191,16.17609978,0.412699997,92.19819641,1.398716927,2.783534765,-0.885034323,4.523940563,840,1981,118,1.487722158,1.56213665,2.730300903,-0.612120271,-0.429860234,4.580406189,4.71775198,0,0,0,0,0,0,1,0,0
841,841-1,8,1983,3.826999903,16.95569992,0.345200002,92.40409851,1.342081189,2.830604076,-1.063631296,4.526171207,841,1982,118,1.398716927,1.487722158,2.783534765,-0.885034323,-0.612120271,4.523940563,4.580406189,0,0,0,0,0,0,0,1,0
842,842-1,2,1977,2.219000101,41.66540146,0.367900014,109.875,0.797056675,3.729671001,-0.999944091,4.699343204,842,1983,119,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
843,843-1,2,1978,2.177000046,28.31990051,0.358399987,109.875,0.777947783,3.343564749,-1.026105642,4.699343204,843,1977,119,0.797056675,NA,3.729671001,-0.999944091,NA,4.699343204,NA,0,0,1,0,0,0,0,0,0
844,844-1,2,1979,1.98300004,28.74939919,0.354799986,111.6750031,0.684610844,3.358616829,-1.036201119,4.715592861,844,1978,119,0.777947783,0.797056675,3.343564749,-1.026105642,-0.999944091,4.699343204,4.699343204,0,0,0,1,0,0,0,0,0
845,845-1,2,1980,1.965000033,27.13540077,0.352499992,108.25,0.675492287,3.300839186,-1.042704701,4.684443474,845,1979,119,0.684610844,0.777947783,3.358616829,-1.036201119,-1.026105642,4.715592861,4.699343204,0,0,0,0,1,0,0,0,0
846,846-1,2,1981,1.863000035,24.50270081,0.308999985,97.25,0.622188091,3.198783398,-1.174414039,4.577284813,846,1980,119,0.675492287,0.684610844,3.300839186,-1.042704701,-1.036201119,4.684443474,4.715592861,0,0,0,0,0,1,0,0,0
847,847-1,2,1982,1.542000055,25.59269905,0.257600009,89.47499847,0.433080316,3.242307186,-1.356347203,4.493959427,847,1981,119,0.622188091,0.675492287,3.198783398,-1.174414039,-1.042704701,4.577284813,4.684443474,0,0,0,0,0,0,1,0,0
848,848-1,2,1983,1.419999957,25.37380028,0.220799997,91.65000153,0.350656837,3.233717203,-1.510497928,4.517976761,848,1982,119,0.433080316,0.622188091,3.242307186,-1.356347203,-1.174414039,4.493959427,4.577284813,0,0,0,0,0,0,0,1,0
849,849-1,2,1984,1.264999986,23.28380013,0.201100007,94.17500305,0.235072106,3.147757769,-1.603953004,4.545154572,849,1983,119,0.350656837,0.433080316,3.233717203,-1.510497928,-1.356347203,4.517976761,4.493959427,0,0,0,0,0,0,0,0,1
850,850-1,9,1977,1.129999995,22.9090004,0.188299999,105.5970001,0.122217625,3.131529808,-1.669718862,4.659629822,850,1984,120,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
851,851-1,9,1978,1.11500001,22.71450043,0.197400004,108.3964005,0.108854413,3.123003483,-1.622523189,4.68579483,851,1977,120,0.122217625,NA,3.131529808,-1.669718862,NA,4.659629822,NA,0,0,1,0,0,0,0,0,0
852,852-1,9,1979,1.116999984,23.98240089,0.264899999,110.9044037,0.110646509,3.177320242,-1.328402877,4.708668709,852,1978,120,0.108854413,0.122217625,3.123003483,-1.622523189,-1.669718862,4.68579483,4.659629822,0,0,0,1,0,0,0,0,0
853,853-1,9,1980,1.223999977,24.9015007,0.294699997,104.972702,0.202124164,3.21492815,-1.221797347,4.653700352,853,1979,120,0.110646509,0.108854413,3.177320242,-1.328402877,-1.622523189,4.708668709,4.68579483,0,0,0,0,1,0,0,0,0
854,854-1,9,1981,1.179999948,23.65539932,0.253600001,96.02529907,0.165514395,3.163591385,-1.371996999,4.564611912,854,1980,120,0.202124164,0.110646509,3.21492815,-1.221797347,-1.328402877,4.653700352,4.708668709,0,0,0,0,0,1,0,0,0
855,855-1,9,1982,1.610000014,24.02949905,0.263300002,91.80380249,0.476234198,3.179282188,-1.334461212,4.519653797,855,1981,120,0.165514395,0.202124164,3.163591385,-1.371996999,-1.221797347,4.564611912,4.653700352,0,0,0,0,0,0,1,0,0
856,856-1,9,1983,1.501000047,25.00740051,0.237299994,92.48750305,0.406131595,3.219171762,-1.43843019,4.527073383,856,1982,120,0.476234198,0.165514395,3.179282188,-1.334461212,-1.371996999,4.519653797,4.564611912,0,0,0,0,0,0,0,1,0
857,857-1,9,1984,1.470000029,24.18470001,0.244800001,96.05390167,0.38526243,3.185720205,-1.407313704,4.564909458,857,1983,120,0.406131595,0.476234198,3.219171762,-1.43843019,-1.334461212,4.527073383,4.519653797,0,0,0,0,0,0,0,0,1
858,858-1,9,1977,1.254999995,25.94370079,0.261500001,104.5512009,0.227135569,3.255928755,-1.341320992,4.6496768,858,1984,121,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
859,859-1,9,1978,1.333999991,23.22669983,0.250200003,107.5437012,0.288181931,3.145302534,-1.385494709,4.677897453,859,1977,121,0.227135569,NA,3.255928755,-1.341320992,NA,4.6496768,NA,0,0,1,0,0,0,0,0,0
860,860-1,9,1979,1.368000031,23.52249908,0.315899998,110.0803986,0.313349843,3.157957315,-1.152329564,4.701210976,860,1978,121,0.288181931,0.227135569,3.145302534,-1.385494709,-1.341320992,4.677897453,4.6496768,0,0,0,1,0,0,0,0,0
861,861-1,9,1980,1.394999981,25.44449997,0.296000004,108.9508972,0.332894415,3.236499548,-1.217395782,4.690897465,861,1979,121,0.313349843,0.288181931,3.157957315,-1.152329564,-1.385494709,4.701210976,4.677897453,0,0,0,0,1,0,0,0,0
862,862-1,9,1981,1.404000044,26.11050034,0.384000003,98.29660034,0.339325339,3.262337446,-0.95711273,4.58798933,862,1980,121,0.332894415,0.313349843,3.236499548,-1.217395782,-1.152329564,4.690897465,4.701210976,0,0,0,0,0,1,0,0,0
863,863-1,9,1982,1.345000029,27.73349953,0.330300003,92.59369659,0.29639402,3.322641134,-1.107753992,4.52822113,863,1981,121,0.339325339,0.332894415,3.262337446,-0.95711273,-1.217395782,4.58798933,4.690897465,0,0,0,0,0,0,1,0,0
864,864-1,9,1983,1.315000057,29.11949921,0.297600001,91.5326004,0.273836702,3.371407986,-1.212005019,4.516695023,864,1982,121,0.29639402,0.339325339,3.322641134,-1.107753992,-0.95711273,4.52822113,4.58798933,0,0,0,0,0,0,0,1,0
865,865-1,9,1984,1.296000004,29.40309906,0.276300013,94.69809723,0.259282589,3.381100178,-1.286267996,4.550693989,865,1983,121,0.273836702,0.29639402,3.371407986,-1.212005019,-1.107753992,4.516695023,4.52822113,0,0,0,0,0,0,0,0,1
866,866-1,9,1976,3.053999901,28.20730019,0.539799988,103.7668991,1.116452217,3.339580774,-0.616556585,4.642147064,866,1984,122,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
867,867-1,9,1977,3.160000086,25.76129913,0.562699974,106.9041977,1.150572062,3.248873234,-0.57500869,4.671933174,867,1976,122,1.116452217,NA,3.339580774,-0.616556585,NA,4.642147064,NA,0,1,0,0,0,0,0,0,0
868,868-1,9,1978,3.072999954,25.41600037,0.659099996,109.4623032,1.122654319,3.235378981,-0.416880012,4.695580006,868,1977,122,1.150572062,1.116452217,3.248873234,-0.57500869,-0.616556585,4.671933174,4.642147064,0,0,1,0,0,0,0,0,0
869,869-1,9,1979,3.009000063,26.45079994,0.639400005,111.9345016,1.1016078,3.275286436,-0.447225034,4.717914104,869,1978,122,1.122654319,1.150572062,3.235378981,-0.416880012,-0.57500869,4.695580006,4.671933174,0,0,0,1,0,0,0,0,0
870,870-1,9,1980,2.720999956,25.79730034,0.530900002,100,1.000999451,3.25026989,-0.633181572,4.60517025,870,1979,122,1.1016078,1.122654319,3.275286436,-0.447225034,-0.416880012,4.717914104,4.695580006,0,0,0,0,1,0,0,0,0
871,871-1,9,1981,2.237999916,29.43720055,0.448300004,93.186203,0.805582583,3.38225913,-0.802292645,4.534599781,871,1980,122,1.000999451,1.1016078,3.25026989,-0.633181572,-0.447225034,4.60517025,4.717914104,0,0,0,0,0,1,0,0,0
872,872-1,9,1982,1.766000032,30.72660065,0.366600007,90.81639862,0.568717122,3.425128698,-1.003483891,4.508840084,872,1981,122,0.805582583,1.000999451,3.38225913,-0.802292645,-0.633181572,4.534599781,4.60517025,0,0,0,0,0,0,1,0,0
873,873-1,9,1983,1.672999978,31.16740036,0.351999998,93.6812973,0.514618397,3.439372778,-1.044124126,4.539898396,873,1982,122,0.568717122,0.805582583,3.425128698,-1.003483891,-0.802292645,4.508840084,4.534599781,0,0,0,0,0,0,0,1,0
874,874-1,9,1976,0.611999989,18.37229919,0.122699998,103.7668991,-0.491023004,2.910844088,-2.098012924,4.642147064,874,1983,123,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0
875,875-1,9,1977,0.625999987,18.12380028,0.142299995,106.9041977,-0.468404919,2.897226095,-1.949817777,4.671933174,875,1976,123,-0.491023004,NA,2.910844088,-2.098012924,NA,4.642147064,NA,0,1,0,0,0,0,0,0,0
876,876-1,9,1978,0.638000011,18.59359932,0.138999999,109.4623032,-0.449416965,2.922817469,-1.973281384,4.695580006,876,1977,123,-0.468404919,-0.491023004,2.897226095,-1.949817777,-2.098012924,4.671933174,4.642147064,0,0,1,0,0,0,0,0,0
877,877-1,9,1979,0.656000018,19.79039955,0.130700007,111.9345016,-0.421594471,2.985197067,-2.034850597,4.717914104,877,1978,123,-0.449416965,-0.468404919,2.922817469,-1.973281384,-1.949817777,4.695580006,4.671933174,0,0,0,1,0,0,0,0,0
878,878-1,9,1980,0.658999979,18.85429955,0.118600003,100,-0.417031765,2.936740875,-2.131998777,4.60517025,878,1979,123,-0.421594471,-0.449416965,2.985197067,-2.034850597,-1.973281384,4.717914104,4.695580006,0,0,0,0,1,0,0,0,0
879,879-1,9,1981,0.632000029,20.28619957,0.1083,93.186203,-0.458865851,3.009940863,-2.222850084,4.534599781,879,1980,123,-0.417031765,-0.421594471,2.936740875,-2.131998777,-2.034850597,4.60517025,4.717914104,0,0,0,0,0,1,0,0,0
880,880-1,9,1982,0.632000029,20.17760086,0.119499996,90.81639862,-0.458865851,3.004573107,-2.124439001,4.508840084,880,1981,123,-0.458865851,-0.417031765,3.009940863,-2.222850084,-2.131998777,4.534599781,4.60517025,0,0,0,0,0,0,1,0,0
881,881-1,9,1983,0.633000016,18.93799973,0.115599997,93.6812973,-0.457284838,2.941170454,-2.157619238,4.539898396,881,1982,123,-0.458865851,-0.458865851,3.004573107,-2.124439001,-2.222850084,4.508840084,4.534599781,0,0,0,0,0,0,0,1,0
882,882-1,2,1977,0.142000005,34.40330124,0.071999997,110.0250015,-1.951928139,3.538152456,-2.631089211,4.700707436,882,1983,124,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
883,883-1,2,1978,0.134000003,32.75090027,0.075400002,109.4250031,-2.009915352,3.488930464,-2.584948063,4.695239544,883,1977,124,-1.951928139,NA,3.538152456,-2.631089211,NA,4.700707436,NA,0,0,1,0,0,0,0,0,0
884,884-1,2,1979,0.135000005,32.6753006,0.072700001,111.8249969,-2.002480507,3.486619473,-2.621413946,4.716935158,884,1978,124,-2.009915352,-1.951928139,3.488930464,-2.584948063,-2.631089211,4.695239544,4.700707436,0,0,0,1,0,0,0,0,0
885,885-1,2,1980,0.130999997,30.14669991,0.069200002,110.0832977,-2.032557964,3.406075478,-2.670754433,4.701237202,885,1979,124,-2.002480507,-2.009915352,3.486619473,-2.621413946,-2.584948063,4.716935158,4.695239544,0,0,0,0,1,0,0,0,0
886,886-1,2,1981,0.125,31.64789963,0.061799999,99.08329773,-2.079441547,3.45467186,-2.783851862,4.595961094,886,1980,124,-2.032557964,-2.002480507,3.406075478,-2.670754433,-2.621413946,4.701237202,4.716935158,0,0,0,0,0,1,0,0,0
887,887-1,2,1982,0.126000002,29.63430023,0.0451,89.15830231,-2.07147336,3.388932467,-3.098873138,4.490413666,887,1981,124,-2.079441547,-2.032557964,3.45467186,-2.783851862,-2.670754433,4.595961094,4.701237202,0,0,0,0,0,0,1,0,0
