psechoice,hscath,hsrural,grades,faminc,famsiz,parsome,parcoll,female,asian,hispan,black,grants,loans
3,0,0,2.029999971,62.5,4,0,1,0,1,0,0,1,1
3,0,0,3.079999924,22.5,6,0,1,1,0,0,0,0,0
3,0,0,6.179999828,42.5,3,1,0,0,1,0,0,0,1
3,0,0,2.25,150,5,0,1,1,1,0,0,0,0
3,0,1,3.480000019,30,4,1,0,0,0,0,0,1,0
1,0,1,5.599999905,22.5,4,0,0,0,0,0,0,0,0
1,0,1,4.329999924,30,5,0,0,1,0,0,0,0,0
1,0,1,7.429999828,62.5,5,1,0,1,0,0,0,0,0
3,0,1,6.5,42.5,4,0,0,1,0,0,0,0,0
1,0,1,8.079999924,42.5,3,0,0,0,0,0,0,0,0
1,0,1,8,42.5,3,1,0,1,0,0,0,0,0
2,0,1,6.920000076,150,4,1,0,1,0,0,0,0,0
2,0,0,6.5,62.5,5,1,0,1,0,0,0,0,0
1,0,0,8.579999924,30,3,1,0,1,0,0,0,0,0
1,0,0,7.539999962,17.5,4,1,0,0,0,0,0,0,0
2,0,0,3.5,30,4,0,0,1,0,0,0,0,0
2,0,0,3.5,30,4,0,0,1,0,0,0,0,0
2,0,0,3.5,30,4,0,0,1,0,0,0,0,0
2,0,0,3.5,30,4,0,0,1,0,0,0,0,0
3,0,0,7.170000076,62.5,4,0,1,1,0,0,0,1,1
3,0,0,10.02999973,6.25,4,0,0,0,0,1,0,1,1
3,0,0,10.02999973,6.25,4,0,0,0,0,1,0,0,0
3,0,0,6.420000076,62.5,6,1,0,0,0,0,0,0,0
1,0,0,8.539999962,62.5,6,0,0,1,0,0,1,0,0
3,0,0,10.60000038,22.5,3,1,0,0,0,1,0,1,0
3,0,1,4.78000021,62.5,4,0,1,0,0,0,0,0,1
3,0,1,4.78000021,62.5,4,0,1,0,0,0,0,0,0
1,0,1,8.039999962,42.5,5,1,0,0,0,0,0,0,0
2,0,1,5.409999847,62.5,5,1,0,1,0,0,0,0,0
2,0,1,7.710000038,12.5,2,1,0,0,0,0,0,1,0
2,0,1,6.21999979,150,5,0,0,0,0,0,0,0,0
3,0,1,4.880000114,62.5,3,1,0,1,0,0,0,1,0
2,0,1,8.710000038,62.5,3,1,0,1,0,0,0,0,0
1,0,1,10,42.5,4,1,0,0,0,0,0,0,0
1,0,1,7.789999962,12.5,7,0,0,0,0,0,0,0,0
1,0,1,8.470000267,62.5,3,0,0,0,0,0,0,0,0
3,0,1,7.309999943,42.5,4,0,1,1,0,0,0,1,0
3,0,1,7.309999943,42.5,4,0,1,1,0,0,0,0,0
3,0,1,8.920000076,62.5,4,0,1,0,0,0,0,0,0
2,0,1,7.900000095,62.5,4,0,0,1,0,0,0,0,1
2,0,1,4.199999809,150,7,0,1,0,1,0,0,0,0
2,0,1,4.199999809,150,7,0,1,0,1,0,0,0,0
1,0,1,10.38000011,22.5,7,0,1,0,0,0,0,0,0
3,0,1,3.380000114,42.5,3,1,0,0,0,1,0,1,1
1,0,1,10.75,62.5,3,1,0,1,0,0,0,0,0
1,0,1,9.239999771,42.5,4,1,0,1,0,0,0,0,0
2,0,1,7.75,62.5,4,1,0,0,0,0,0,0,0
3,0,0,6.260000229,250,5,0,1,0,0,0,0,0,0
3,0,0,6.730000019,62.5,4,1,0,1,0,0,0,0,0
3,0,0,2.849999905,250,5,0,1,1,0,0,0,0,0
3,0,0,6.019999981,250,4,0,1,0,0,0,0,0,0
3,0,0,4.900000095,30,3,0,1,1,0,0,0,0,0
3,0,0,5.289999962,150,5,0,1,0,0,0,0,0,0
3,0,0,5.760000229,150,5,0,1,1,1,0,0,0,0
2,0,0,8.329999924,12.5,4,0,0,0,0,0,0,0,0
1,0,0,5.519999981,87.5,4,0,1,1,0,0,0,0,0
3,0,0,7.230000019,42.5,4,0,1,1,1,0,0,1,0
3,0,0,7.230000019,42.5,4,0,1,1,1,0,0,0,0
3,0,0,5.079999924,150,4,0,1,0,0,0,0,1,0
3,0,0,5.340000153,87.5,3,0,1,0,0,0,0,0,1
3,0,1,1.99000001,250,5,0,1,1,0,0,0,0,0
3,0,1,4.309999943,42.5,4,0,1,0,0,0,0,1,1
1,0,1,7.900000095,30,5,0,0,0,0,0,0,0,0
3,0,1,4.110000134,42.5,4,0,0,1,0,0,0,1,0
3,0,1,3,62.5,4,0,1,1,0,0,0,0,0
3,0,1,6.03000021,150,4,0,1,1,0,0,0,0,0
1,0,1,8.319999695,62.5,4,0,0,0,0,0,0,0,0
3,0,1,9.300000191,22.5,3,0,0,0,0,0,0,1,1
3,0,1,5.03000021,62.5,3,1,0,1,0,0,0,0,0
3,0,1,5.03000021,62.5,3,1,0,1,0,0,0,0,0
2,0,0,9.25,30,4,0,0,1,0,0,0,1,1
1,0,0,9.369999886,30,3,0,0,0,0,0,1,0,0
1,0,0,7.849999905,12.5,5,0,1,0,0,0,1,0,0
3,0,0,4.619999886,42.5,4,1,0,1,0,0,0,1,1
2,0,0,9.449999809,8.75,4,1,0,0,0,0,0,1,0
2,0,0,6.619999886,150,4,0,1,1,0,0,0,0,0
2,0,0,6.619999886,150,4,0,1,1,0,0,0,0,0
1,0,0,8.020000458,62.5,4,0,0,1,0,0,0,0,0
3,0,0,4.429999828,62.5,6,1,0,0,0,0,0,1,1
3,0,0,4.429999828,62.5,6,1,0,0,0,0,0,0,0
3,0,0,4.909999847,30,3,1,0,0,0,0,0,1,0
3,0,0,3.660000086,30,6,1,0,1,0,0,0,1,1
2,0,0,4.630000114,62.5,4,0,1,0,0,0,0,0,1
3,0,0,6.46999979,6.25,1,1,0,0,0,0,0,1,1
1,0,0,9.970000267,30,5,1,0,0,0,0,0,0,0
3,0,0,3.940000057,30,5,0,0,1,0,0,0,0,0
1,0,1,8.909999847,22.5,5,0,0,0,0,0,0,0,0
3,0,1,3.630000114,42.5,7,0,1,1,0,0,0,1,1
3,0,1,6.340000153,22.5,4,1,0,1,0,0,0,0,0
3,0,1,6.670000076,42.5,6,0,0,0,0,0,0,1,0
3,0,1,7.820000172,22.5,7,1,0,1,0,1,0,1,1
3,0,1,8.06000042,62.5,3,0,1,1,0,0,0,0,0
3,0,1,4.190000057,42.5,3,0,0,1,0,0,0,0,0
3,0,1,4.190000057,42.5,3,0,0,1,0,0,0,0,1
2,0,1,8.039999962,6.25,4,1,0,1,0,0,0,1,0
2,0,1,8.31000042,30,5,0,1,0,0,0,0,0,0
3,0,1,5.440000057,42.5,7,1,0,1,0,0,0,1,1
3,0,1,5.440000057,42.5,7,1,0,1,0,0,0,1,1
2,0,0,8.75,30,7,1,0,0,0,0,0,1,1
2,0,0,8.75,30,7,1,0,0,0,0,0,1,1
2,0,0,8.170000076,62.5,3,1,0,1,0,0,0,0,0
2,0,0,4.059999943,42.5,3,0,1,0,0,0,0,1,0
2,0,0,5.820000172,42.5,4,1,0,0,0,0,0,0,0
1,0,0,9.829999924,17.5,4,0,0,0,0,0,0,0,0
2,0,0,8.829999924,42.5,5,1,0,1,0,0,0,0,0
2,0,0,8.829999924,42.5,5,1,0,1,0,0,0,0,1
1,0,0,6.559999943,17.5,4,1,0,0,0,0,0,0,0
2,0,1,4.590000153,2,4,1,0,1,0,0,0,1,0
3,0,1,5.130000114,62.5,3,0,1,1,0,0,0,0,0
3,0,1,7.889999866,4,6,1,0,1,0,0,0,1,1
3,0,1,3.789999962,42.5,4,0,0,0,0,0,0,1,1
2,0,1,9.489999771,22.5,5,1,0,1,0,0,0,0,0
2,0,1,9.489999771,22.5,5,1,0,1,0,0,0,0,1
3,0,1,8.75,22.5,5,0,0,1,1,0,0,0,0
3,0,1,5.099999905,42.5,3,1,0,0,0,0,0,0,0
3,0,1,5.099999905,42.5,3,1,0,0,0,0,0,0,0
2,0,1,6.630000114,22.5,6,0,0,1,0,0,0,1,1
3,0,1,10.02999973,87.5,5,0,1,0,0,0,0,0,0
1,0,1,5.170000076,42.5,6,1,0,1,0,0,0,0,0
3,1,0,6.5,62.5,4,0,1,0,0,0,0,0,1
3,1,0,6.5,62.5,4,0,1,0,0,0,0,1,1
1,0,1,10.27999973,42.5,4,1,0,0,0,0,0,0,0
3,0,0,6.110000134,87.5,6,0,0,1,0,0,0,1,1
3,0,0,3.700000048,62.5,4,0,1,1,0,0,0,1,0
1,0,0,7.28000021,17.5,3,0,0,1,0,0,0,0,0
1,0,0,10.43999958,62.5,5,1,0,0,0,0,0,0,0
3,0,0,9.420000076,42.5,5,1,0,0,0,0,0,0,0
1,0,0,7.090000153,22.5,3,0,1,1,0,0,0,0,0
1,0,0,10.03999996,8.75,1,0,0,1,0,0,0,0,0
1,0,0,8.829999924,87.5,4,1,0,1,0,0,1,0,0
1,0,0,10.32999992,42.5,4,0,0,0,0,0,0,0,0
1,0,0,11.34000015,62.5,7,0,1,0,0,0,1,0,0
2,0,0,9.890000343,62.5,3,1,0,0,0,0,0,0,0
2,0,0,7.539999962,30,3,1,0,1,0,0,0,0,0
1,0,0,10.30000019,42.5,6,1,0,1,0,0,1,0,0
3,0,0,5.940000057,30,6,1,0,1,0,0,0,1,0
3,0,0,3.5,62.5,3,0,1,1,0,0,0,1,1
1,0,0,9.180000305,62.5,4,1,0,0,0,0,0,0,0
3,0,0,2.5,62.5,3,0,1,1,0,0,0,0,0
3,0,0,3.829999924,30,4,0,1,1,1,0,0,1,0
3,0,0,4.400000095,30,6,0,1,0,0,0,0,1,0
3,0,0,5.199999809,42.5,3,1,0,1,0,0,0,1,1
2,0,0,9.119999886,42.5,2,0,1,0,0,0,0,1,0
2,0,0,9.119999886,42.5,2,0,1,0,0,0,0,1,1
3,0,0,5.539999962,62.5,3,0,1,1,0,0,0,0,0
3,0,0,3,150,5,0,1,0,0,0,0,0,0
3,0,0,4.03000021,150,4,0,1,1,0,0,0,0,0
3,0,0,5.099999905,150,4,0,1,0,1,0,0,0,0
3,0,0,2.930000067,22.5,7,1,0,0,1,0,0,0,0
3,0,0,4.929999828,30,4,0,0,1,0,0,0,0,1
2,0,0,8.920000076,62.5,4,0,1,0,0,0,0,0,0
2,0,0,6.650000095,87.5,5,1,0,0,0,0,0,0,0
3,0,0,3.569999933,150,3,0,1,1,1,0,0,1,1
3,0,0,7.010000229,62.5,4,0,1,0,0,0,0,1,1
3,0,0,4.820000172,62.5,3,0,1,1,0,0,0,0,0
1,0,0,3.690000057,42.5,5,0,0,1,0,0,0,0,0
3,0,0,4.880000114,42.5,4,1,0,1,0,0,0,1,1
2,0,0,9.31000042,30,5,1,0,0,0,0,0,0,0
2,0,0,4.650000095,42.5,4,1,0,1,0,0,0,0,0
3,0,0,5.650000095,62.5,4,0,0,1,0,0,0,0,0
3,0,0,6.349999905,17.5,2,1,0,0,0,0,0,1,1
3,0,0,6.349999905,17.5,2,1,0,0,0,0,0,0,0
2,0,0,6.300000191,62.5,5,0,0,0,0,0,0,0,0
1,0,0,8.409999847,62.5,5,1,0,0,0,0,0,0,0
3,0,0,5.630000114,62.5,5,0,1,0,0,0,0,1,1
2,0,0,7.880000114,42.5,6,1,0,0,0,0,1,0,0
2,0,0,6.630000114,30,7,1,0,0,0,0,0,1,0
3,0,0,7.480000019,12.5,4,1,0,1,0,0,0,1,1
3,0,0,5.179999828,62.5,5,0,1,1,0,0,0,0,0
2,0,0,7.630000114,42.5,8,1,0,0,0,0,0,0,0
2,0,0,8.039999962,87.5,3,0,1,0,0,0,0,0,0
3,0,0,6.880000114,87.5,4,1,0,1,0,0,0,0,0
3,0,0,2.819999933,250,4,0,1,1,0,0,0,0,0
2,0,0,8.680000305,62.5,4,0,1,1,0,0,0,0,0
3,0,0,8.479999542,42.5,3,0,1,0,0,0,0,1,1
3,0,0,6.25,62.5,4,1,0,1,0,0,0,1,1
3,0,0,6.25,62.5,4,1,0,1,0,0,0,1,1
3,0,0,10.67000008,87.5,4,0,0,0,0,0,0,0,0
3,0,0,4.130000114,87.5,4,0,1,1,0,0,0,1,0
3,0,0,2.849999905,150,3,0,1,1,0,0,0,0,1
3,0,0,4.150000095,62.5,6,0,1,1,0,0,0,0,0
3,0,0,4.150000095,62.5,6,0,1,1,0,0,0,1,1
3,0,0,4.5,62.5,6,1,0,1,0,0,0,0,1
2,0,0,7.75,150,6,0,1,0,0,0,0,0,0
3,0,0,5.130000114,150,4,0,1,0,1,0,0,0,0
3,0,0,6.5,42.5,4,0,1,0,0,0,0,1,0
3,0,0,5.269999981,87.5,7,0,1,1,0,0,0,0,1
3,0,0,4.860000134,87.5,4,0,1,0,0,0,0,0,0
3,0,0,3.589999914,62.5,2,0,1,1,0,0,0,1,0
2,0,0,8.970000267,62.5,5,1,0,0,0,0,0,0,0
1,0,0,9.079999924,22.5,4,0,0,0,0,0,0,0,0
2,0,0,10.05000019,17.5,4,1,0,0,0,1,0,0,0
3,0,0,10,30,3,1,0,1,0,0,0,1,0
1,0,0,10.17000008,62.5,3,1,0,0,0,0,1,0,0
1,0,0,9.600000381,30,5,0,0,0,0,0,0,0,0
2,0,1,10.02999973,30,4,1,0,0,0,0,0,0,0
1,0,1,9.279999733,42.5,7,0,0,0,0,0,0,0,0
3,0,1,8.710000038,62.5,8,1,0,1,0,0,0,0,1
3,0,1,8.710000038,62.5,8,1,0,1,0,0,0,0,0
3,0,0,9.529999733,42.5,3,0,0,0,0,0,1,1,1
2,0,0,10.96000004,62.5,5,0,0,0,0,0,1,0,0
3,0,0,9.590000153,42.5,4,1,0,0,0,0,1,0,0
3,0,0,3.329999924,62.5,8,0,1,1,0,0,1,1,1
3,0,1,7.230000019,62.5,4,0,0,0,0,0,0,0,0
3,0,1,3.279999971,62.5,3,0,1,1,0,0,0,1,0
2,0,1,6.349999905,30,5,0,0,0,0,0,0,0,0
1,0,1,9.050000191,4,5,0,0,0,0,0,0,0,0
2,0,1,4.230000019,62.5,4,1,0,1,0,0,0,0,0
1,0,1,6.880000114,42.5,4,0,0,1,0,0,0,0,0
3,0,1,4.78000021,30,3,0,1,1,0,0,0,1,0
1,0,1,7.03000021,62.5,4,0,0,1,0,0,0,0,0
3,0,1,5.789999962,22.5,3,1,0,1,0,0,0,1,1
1,0,1,9.649999619,17.5,5,0,0,0,0,0,0,0,0
3,0,1,6.75,42.5,3,1,0,0,0,0,0,1,1
3,0,1,6.179999828,42.5,4,0,0,1,0,0,0,1,1
3,0,1,5.920000076,87.5,4,0,1,0,0,0,0,0,1
3,0,1,5.920000076,87.5,4,0,1,0,0,0,0,0,0
3,0,1,7.050000191,30,4,1,0,1,0,0,0,0,0
3,0,1,5.449999809,42.5,4,1,0,1,0,0,0,1,1
3,0,1,5.449999809,42.5,4,1,0,1,0,0,0,0,0
3,0,1,4.599999905,12.5,2,0,0,1,0,0,0,1,1
3,0,1,4.480000019,4,5,1,0,1,0,0,0,1,0
1,0,1,10.25,12.5,4,0,0,0,0,0,0,0,0
1,0,1,4.630000114,42.5,6,1,0,0,0,0,0,0,0
3,0,1,6.579999924,62.5,3,0,1,0,0,0,0,0,0
1,0,1,7.039999962,22.5,5,1,0,1,0,0,0,0,0
3,0,0,6.579999924,42.5,2,1,0,0,0,1,0,0,1
3,0,1,9.569999695,22.5,3,0,0,0,0,0,0,1,0
3,0,1,2.859999895,17.5,5,0,0,1,0,0,0,1,0
3,0,1,2.859999895,17.5,5,0,0,1,0,0,0,1,1
1,0,1,9.199999809,17.5,3,0,0,0,0,0,0,0,0
3,0,1,2.329999924,42.5,4,0,1,1,0,0,0,1,1
3,0,1,2.329999924,42.5,4,1,0,1,0,0,0,1,0
1,0,1,9.079999924,30,3,0,0,0,0,0,0,0,0
1,0,1,6.230000019,30,3,0,0,0,0,0,0,0,0
3,0,1,6.650000095,30,5,0,0,1,0,0,0,1,1
3,0,1,4.849999905,17.5,4,1,0,0,0,0,0,1,1
3,0,0,4.110000134,87.5,6,0,1,0,0,0,0,0,0
2,0,0,9.109999657,30,5,0,0,1,0,0,0,1,0
3,0,0,2.200000048,42.5,2,0,1,1,0,0,0,1,0
3,0,0,2.200000048,42.5,2,0,1,1,0,0,0,0,0
3,0,0,6.75,62.5,4,0,1,0,0,0,0,1,1
3,0,0,5.800000191,17.5,4,1,0,0,0,0,0,1,1
3,0,0,5.800000191,17.5,4,1,0,0,0,0,0,0,0
3,0,0,7,87.5,4,0,1,1,0,0,0,0,0
2,0,0,8.340000153,42.5,5,0,1,0,1,0,0,0,0
2,0,1,9.630000114,22.5,2,1,0,0,0,0,0,1,1
3,0,1,8.319999695,87.5,7,0,1,0,0,0,0,0,0
2,0,1,5.289999962,30,4,1,0,1,0,0,0,1,0
1,0,1,10.43999958,22.5,2,1,0,0,0,0,0,0,0
2,0,1,9.390000343,4,5,0,0,0,0,0,0,0,1
3,0,1,5.210000038,42.5,5,1,0,0,0,0,0,1,1
1,0,1,8.869999886,62.5,5,0,1,0,0,0,0,0,0
1,0,1,10.19999981,42.5,4,1,0,1,0,0,0,0,0
3,0,1,5.570000172,6.25,6,1,0,1,0,0,0,1,1
1,0,1,10.09000015,22.5,6,0,0,0,0,0,0,0,0
3,0,1,3.440000057,62.5,6,0,1,0,0,0,0,0,0
1,0,1,7.670000076,22.5,4,1,0,1,0,0,0,0,0
3,0,0,2.079999924,87.5,5,0,1,1,0,0,0,0,0
3,0,0,2.079999924,87.5,5,0,1,1,0,0,0,0,0
3,0,0,1.169999957,150,5,0,1,0,1,0,0,1,0
3,0,0,8.75,62.5,5,0,1,0,0,0,0,0,1
3,1,0,4.659999847,150,5,0,1,0,0,0,0,0,0
2,0,0,6.829999924,87.5,4,1,0,1,0,0,0,0,0
3,0,0,5.369999886,87.5,4,0,1,0,0,0,0,1,1
3,0,0,5.369999886,87.5,4,0,1,0,0,0,0,0,0
3,0,0,4.5,8.75,4,0,1,0,1,0,0,0,0
3,0,0,3.539999962,150,5,0,1,1,0,0,0,0,0
3,0,0,3.539999962,150,5,0,1,1,0,0,0,0,0
2,0,0,6.650000095,42.5,5,0,0,0,0,0,0,1,0
3,0,0,2.25,150,6,0,1,1,0,0,0,0,0
3,0,0,2.650000095,250,3,0,1,1,0,0,0,0,0
3,0,1,8,42.5,5,1,0,0,0,0,0,0,1
1,0,1,7.300000191,12.5,3,0,0,0,0,0,0,0,0
3,0,1,7.25,42.5,4,0,1,1,0,0,0,0,1
3,0,1,8.25,22.5,5,0,0,1,0,0,0,0,0
3,0,1,4.400000095,62.5,4,0,1,1,0,0,0,1,1
3,0,0,2.200000048,42.5,3,0,1,0,0,0,0,1,1
3,0,0,5.800000191,42.5,3,1,0,1,0,0,0,0,1
3,0,0,3.319999933,42.5,5,1,0,1,0,0,0,1,1
3,0,0,3.029999971,62.5,5,0,1,1,0,0,0,0,0
3,0,0,4.679999828,250,5,0,1,0,0,0,0,0,0
3,0,0,2.49000001,87.5,2,0,1,1,0,0,0,0,0
2,0,0,5.650000095,30,8,1,0,1,0,0,0,1,0
3,0,0,5.599999905,12.5,5,0,0,1,0,0,0,1,1
3,0,0,3.49000001,30,4,0,1,0,0,0,0,1,1
2,0,0,6.71999979,62.5,4,1,0,0,0,0,0,0,0
3,0,0,4.920000076,30,5,0,0,0,0,0,0,1,1
2,0,1,8.890000343,42.5,4,0,0,0,0,0,0,0,0
3,0,1,2.930000067,6.25,5,1,0,1,0,0,0,1,1
3,0,1,2.75,30,4,1,0,1,0,0,0,1,1
1,0,1,8.020000458,42.5,6,1,0,1,0,0,0,0,0
2,0,1,5.75,17.5,5,0,1,1,0,1,0,1,0
2,0,1,4.670000076,30,5,0,0,1,0,0,0,0,0
1,0,1,9.56000042,62.5,5,1,0,0,0,0,0,0,0
3,0,1,4,62.5,6,1,0,0,0,0,0,0,1
2,0,1,8.829999924,22.5,5,1,0,0,0,0,0,1,0
3,0,1,5.53000021,62.5,4,0,0,1,0,0,0,0,0
3,0,1,7.079999924,42.5,4,1,0,0,0,0,0,1,1
3,0,1,2.849999905,150,6,0,1,0,0,0,0,0,0
3,0,1,2.819999933,250,6,0,1,1,0,0,0,0,0
3,0,1,6,150,3,0,1,1,0,0,0,0,1
3,0,1,6,150,3,0,1,1,0,0,0,0,0
3,0,1,6,150,3,0,1,1,0,0,0,0,0
3,0,1,6,150,3,0,1,1,0,0,0,0,0
3,0,1,4.829999924,62.5,4,0,1,1,0,0,0,1,1
3,0,1,4.78000021,150,5,0,1,0,0,0,0,1,0
3,0,1,3.730000019,150,4,0,1,1,0,0,0,0,0
3,0,1,3.730000019,150,4,0,1,1,0,0,0,0,0
3,0,1,5.539999962,87.5,3,0,1,0,0,0,0,1,1
3,0,1,5.539999962,87.5,3,0,1,0,0,0,0,1,1
3,0,1,2.329999924,0.5,3,0,1,0,1,0,0,1,0
3,0,1,4.610000134,150,5,0,1,1,0,0,0,0,0
3,0,1,3.599999905,150,5,0,1,0,0,0,0,0,0
3,0,1,4.860000134,150,4,0,1,1,0,0,0,0,0
3,0,0,2.880000114,150,4,0,1,1,0,0,0,1,0
1,0,0,8.109999657,150,9,0,1,0,0,0,0,0,0
3,0,0,2.880000114,150,4,0,1,0,0,0,0,0,0
3,0,0,2.880000114,150,4,0,1,0,0,0,0,0,0
3,0,0,7.940000057,62.5,3,1,0,1,0,0,0,0,1
3,0,0,4.179999828,62.5,4,0,1,0,0,0,0,1,1
3,0,0,5.230000019,87.5,5,0,1,1,0,0,0,0,0
3,0,0,7.650000095,150,4,0,1,0,0,0,0,0,0
3,0,0,4.670000076,42.5,3,1,0,1,0,0,0,0,1
3,0,0,7.820000172,42.5,3,1,0,0,0,0,0,0,0
3,0,0,7.820000172,42.5,3,1,0,0,0,0,0,0,0
3,0,0,7.820000172,42.5,3,1,0,0,0,0,0,0,0
3,0,0,5.019999981,150,4,0,1,1,0,0,0,0,0
2,0,0,6.489999771,22.5,4,1,0,0,0,0,0,0,0
3,0,0,7.639999866,30,4,1,0,1,0,1,0,0,0
3,0,0,7.639999866,30,4,1,0,1,0,1,0,0,0
3,0,0,7.639999866,30,4,1,0,1,0,1,0,0,0
1,0,0,10.48999977,42.5,3,0,0,1,0,0,0,0,0
3,0,0,6.5,42.5,5,0,1,0,0,1,0,0,1
3,0,0,6.5,42.5,5,0,1,0,0,1,0,0,1
3,0,0,5.079999924,87.5,5,0,1,0,0,0,0,0,0
2,0,0,8.079999924,22.5,5,1,0,1,0,0,0,1,0
2,0,0,7.920000076,62.5,4,1,0,0,1,0,0,0,0
3,0,0,7.699999809,62.5,3,0,0,1,0,0,0,0,0
3,0,0,10.39999962,22.5,5,1,0,0,0,0,1,0,0
3,0,0,5.539999962,62.5,3,1,0,1,0,0,0,0,0
1,0,0,5.190000057,30,4,1,0,0,0,0,0,0,0
2,0,0,6.5,30,3,1,0,0,0,0,0,1,0
3,0,0,7.329999924,87.5,7,1,0,0,0,0,0,0,1
2,0,0,7.5,62.5,4,0,1,1,0,0,0,0,0
1,0,0,8.25,62.5,5,0,1,1,0,0,0,0,0
1,0,0,10.5,42.5,4,1,0,1,0,0,0,0,0
2,0,0,11,62.5,5,0,1,0,0,0,0,0,0
2,0,0,8.06000042,42.5,3,1,0,1,0,0,0,0,0
3,0,0,3.950000048,12.5,3,1,0,1,0,0,0,1,1
3,0,0,3.329999924,42.5,5,1,0,1,0,0,1,1,1
1,0,0,9.369999886,12.5,6,0,0,1,0,0,0,0,0
3,0,0,4,42.5,5,1,0,1,0,0,0,1,1
3,0,0,8,42.5,5,0,0,1,0,0,0,1,1
3,0,0,3,8.75,5,0,1,0,1,0,0,1,1
3,0,0,3,8.75,5,0,1,0,1,0,0,0,0
2,0,0,7.440000057,12.5,3,1,0,1,0,0,1,1,0
3,0,0,10.42000008,6.25,9,1,0,0,0,0,1,1,1
2,0,0,6.570000172,96,2,0,1,1,0,0,0,0,0
2,0,0,6.570000172,96,2,0,1,1,0,0,0,0,0
2,0,0,9.380000114,62.5,4,0,1,1,1,0,0,0,0
2,0,0,9.380000114,62.5,4,0,1,1,1,0,0,0,1
1,0,0,6.380000114,12.5,3,0,0,1,0,0,0,0,0
2,0,0,8.300000191,12.5,4,0,0,1,0,0,0,1,0
3,0,0,7.039999962,62.5,4,1,0,1,0,0,0,0,0
2,0,0,5.519999981,42.5,4,1,0,1,0,0,0,0,0
3,0,0,6.71999979,62.5,5,1,0,1,0,0,0,0,0
2,0,0,7.179999828,62.5,5,1,0,0,0,0,0,0,0
3,0,0,8.890000343,150,5,0,1,0,0,0,0,0,0
3,0,0,8.890000343,150,5,0,1,0,0,0,0,0,0
1,0,0,7.210000038,62.5,6,0,0,1,0,0,0,0,0
2,0,0,6.650000095,62.5,5,1,0,1,0,0,0,0,0
2,0,0,6.650000095,62.5,5,1,0,1,0,0,0,0,1
2,0,0,10.43999958,62.5,5,0,1,0,0,0,0,0,0
2,0,0,10.43999958,62.5,5,0,1,0,0,0,0,0,0
3,0,0,8.920000076,62.5,3,0,0,0,0,0,0,1,1
3,0,0,8.210000038,87.5,4,0,1,0,0,0,1,1,0
3,0,0,8.210000038,87.5,4,0,1,0,0,0,1,1,0
2,0,0,9.760000229,62.5,3,1,0,0,0,0,0,0,0
3,0,1,7.539999962,62.5,6,1,0,0,0,0,0,0,1
3,0,1,4.599999905,42.5,7,1,0,1,0,0,0,1,1
1,0,1,8.180000305,42.5,3,0,0,1,0,0,0,0,0
3,0,1,4.480000019,42.5,5,0,1,0,0,0,0,0,1
3,0,1,8.5,22.5,2,1,0,1,0,0,0,1,1
3,0,0,4.690000057,42.5,4,1,0,0,0,0,1,1,0
1,0,0,8.25,22.5,5,1,0,1,0,0,0,0,0
1,0,0,6.159999847,12.5,5,0,0,0,0,0,0,0,0
3,0,0,6.53000021,87.5,5,1,0,1,0,0,0,1,1
1,0,0,11.15999985,42.5,3,0,0,0,0,0,0,0,0
1,0,0,8.829999924,87.5,6,0,1,0,0,0,0,0,0
2,0,0,9.640000343,42.5,4,0,1,0,0,0,0,0,0
3,0,0,7.309999943,150,4,0,0,0,0,0,0,0,0
3,0,0,5,62.5,4,0,1,0,1,0,0,1,1
3,0,0,4.980000019,87.5,5,0,1,0,0,0,0,0,0
2,0,0,9.68999958,17.5,3,1,0,0,0,0,1,0,0
1,0,0,9.460000038,8.75,3,0,0,0,0,0,0,0,0
1,0,0,4.380000114,17.5,6,0,0,0,0,0,0,0,0
2,0,1,5.010000229,17.5,3,1,0,0,0,0,0,1,1
1,0,1,8.680000305,62.5,2,0,0,1,0,0,0,0,0
1,0,1,7.75,42.5,3,1,0,0,1,0,0,0,0
3,0,1,7.059999943,42.5,4,1,0,0,0,0,0,0,0
3,0,1,6.869999886,42.5,4,0,0,0,0,0,0,1,1
3,0,1,9.149999619,42.5,2,1,0,0,0,0,0,1,1
2,0,1,3.920000076,6.25,1,0,0,1,0,0,0,1,1
2,0,1,3.920000076,6.25,1,0,0,1,0,0,0,1,1
3,0,1,4.650000095,62.5,3,1,0,0,0,0,0,1,0
3,0,1,4.650000095,62.5,3,1,0,0,0,0,0,1,1
1,0,1,10.43000031,42.5,4,1,0,0,0,0,0,0,0
3,0,1,5.730000019,30,2,0,0,1,0,0,0,1,1
3,0,1,5.730000019,30,2,0,0,1,0,0,0,1,1
3,0,1,3.789999962,8.75,3,0,1,1,0,0,0,1,1
1,0,1,11.53999996,42.5,3,0,0,0,0,0,0,0,0
3,0,1,8.420000076,30,5,0,0,1,0,0,0,1,1
3,0,1,5.900000095,42.5,5,0,1,0,0,0,0,1,1
3,0,0,4.829999924,42.5,4,1,0,1,0,0,0,1,1
3,0,0,4.420000076,250,5,0,1,0,0,0,0,0,0
3,0,0,7.230000019,250,5,1,0,0,0,0,0,0,0
3,0,0,7.230000019,250,5,1,0,0,0,0,0,0,0
3,0,0,4.5,87.5,3,0,1,0,0,0,0,1,0
3,0,0,4.769999981,150,6,1,0,1,0,0,0,1,1
3,0,0,7.829999924,17.5,3,0,1,0,0,0,0,1,1
