id,t,lwage,occ,south,smsa,ind,exp,exp2,wks,ms,union,fem,blk,ed
449,7,7.0900798,1,0,0,0,14,196,43,1,0,0,0,12
450,1,6.4815798,1,0,1,1,7,49,50,1,1,0,0,11
450,2,6.5861702,1,0,1,1,8,64,48,1,1,0,0,11
450,3,6.6605802,1,0,1,1,9,81,44,1,1,0,0,11
450,4,6.76964,1,0,1,1,10,100,50,1,1,0,0,11
450,5,6.8875499,1,0,1,1,11,121,50,1,1,0,0,11
450,6,6.9735398,1,0,1,1,12,144,48,1,1,0,0,11
450,7,7.0833902,1,0,1,1,13,169,49,1,1,0,0,11
451,1,6.3421202,1,0,1,1,11,121,50,1,1,0,0,11
451,2,6.5581999,1,0,1,1,12,144,50,1,1,0,0,11
451,3,6.6656799,1,0,1,1,13,169,50,1,1,0,0,11
451,4,6.7546,1,0,1,1,14,196,50,1,1,0,0,11
451,5,6.8330302,1,0,1,1,15,225,50,1,1,0,0,11
451,6,6.93537,1,0,1,1,16,256,48,1,1,0,0,11
451,7,7.0075998,1,0,1,1,17,289,37,1,1,0,0,11
452,1,5.9401698,1,0,1,1,9,81,34,0,0,1,0,12
452,2,5.8860998,1,0,1,1,10,100,48,0,0,1,0,12
452,3,6.0637898,1,0,1,1,11,121,47,0,0,1,0,12
452,4,5.9080801,1,0,1,1,12,144,45,0,0,1,0,12
452,5,6.2480402,1,0,1,1,13,169,49,0,0,1,0,12
452,6,6.50279,1,0,1,1,14,196,48,0,0,1,0,12
452,7,6.4677,1,0,1,1,15,225,45,0,0,1,0,12
453,1,6.8023901,1,0,1,0,34,1156,45,0,0,0,0,12
453,2,6.8341098,1,0,1,0,35,1225,48,0,0,0,0,12
453,3,6.8936601,1,0,1,0,36,1296,47,0,1,0,0,12
453,4,6.8936601,1,0,1,0,37,1369,46,0,0,0,0,12
453,5,7.0139198,1,0,1,0,38,1444,49,0,0,0,0,12
453,6,7.1701198,1,0,1,0,39,1521,48,0,1,0,0,12
453,7,7.2997999,1,0,1,0,40,1600,46,0,1,0,0,12
454,1,6.52356,1,0,1,0,8,64,48,1,1,0,0,12
454,2,6.5539298,1,0,1,0,9,81,52,1,1,0,0,12
454,3,6.5539298,1,0,1,0,10,100,51,1,1,0,0,12
454,4,6.78333,1,0,1,0,11,121,49,1,1,0,0,12
454,5,7.0475202,0,0,1,0,12,144,50,1,0,0,0,12
454,6,7.0255399,0,0,1,0,13,169,49,1,0,0,0,12
454,7,7.20786,0,0,1,0,14,196,49,1,0,0,0,12
455,1,6.1092501,1,0,0,0,24,576,49,1,0,0,0,8
455,2,6.2045598,1,0,1,0,25,625,49,1,0,0,0,8
455,3,6.1944098,1,0,1,0,26,676,49,1,0,0,0,8
455,4,6.28227,1,0,1,1,27,729,50,1,0,0,0,8
455,5,6.3543701,1,0,1,1,28,784,49,1,0,0,0,8
455,6,6.4997902,1,0,1,1,29,841,49,1,0,0,0,8
455,7,6.5581999,1,0,1,1,30,900,51,1,0,0,0,8
456,1,6.5147099,0,1,0,1,23,529,49,1,0,0,0,11
456,2,6.5957799,0,1,0,1,24,576,48,1,0,0,0,11
456,3,6.6656799,0,1,0,1,25,625,46,1,0,0,0,11
456,4,6.5998702,0,1,0,1,26,676,48,1,0,0,0,11
456,5,6.8875499,0,1,0,1,27,729,48,1,0,0,0,11
456,6,6.9527302,0,1,0,0,28,784,48,1,0,0,0,11
456,7,6.9565501,0,1,0,0,29,841,49,1,0,0,0,11
457,1,5.9375401,1,0,1,0,34,1156,52,1,1,0,0,10
457,2,6.0844998,1,0,1,0,35,1225,50,1,1,0,0,10
457,3,6.06146,1,0,1,0,36,1296,50,1,1,0,0,10
457,4,6.2146101,1,0,1,0,37,1369,51,1,1,0,0,10
457,5,6.2146101,1,0,1,0,38,1444,50,1,1,0,0,10
457,6,6.3026199,1,0,1,0,39,1521,50,1,1,0,0,10
457,7,6.3969302,1,0,1,0,40,1600,50,1,1,0,0,10
458,1,6.5147099,0,1,1,0,12,144,41,1,0,0,0,17
458,2,6.61338,0,1,1,0,13,169,41,1,0,0,0,17
458,3,6.7153802,0,1,1,0,14,196,43,1,0,0,0,17
458,4,6.8189201,0,1,1,0,15,225,41,1,0,0,0,17
458,5,6.9565501,0,1,1,0,16,256,42,1,0,0,0,17
458,6,7.0475202,0,1,1,0,17,289,40,1,0,0,0,17
458,7,6.8543501,0,1,1,0,18,324,51,1,0,0,0,17
459,1,6.3171601,1,0,1,0,21,441,47,1,0,0,0,14
459,2,6.6957998,1,0,1,0,22,484,47,1,0,0,0,14
459,3,6.81564,1,0,1,0,23,529,47,1,0,0,0,14
459,4,6.8721299,1,0,1,0,24,576,46,1,0,0,0,14
459,5,7.1066098,1,0,1,0,25,625,47,1,0,0,0,14
459,6,7.0967202,1,0,1,0,26,676,47,1,0,0,0,14
459,7,7.2004199,1,0,1,0,27,729,46,1,0,0,0,14
460,1,6.4997902,1,0,0,0,7,49,47,1,1,0,0,12
460,2,6.7274299,1,0,0,0,8,64,41,1,1,0,0,12
460,3,6.7153802,1,0,0,0,9,81,44,1,1,0,0,12
460,4,6.77878,1,0,0,0,10,100,50,0,1,0,0,12
460,5,6.9127402,1,0,0,0,11,121,44,0,1,0,0,12
460,6,6.9324498,1,0,0,0,12,144,43,1,1,0,0,12
460,7,7.4085302,1,0,0,0,13,169,43,1,1,0,0,12
461,1,6.32794,0,0,0,1,29,841,50,1,0,0,0,12
461,2,6.4457202,0,0,0,1,30,900,49,1,0,0,0,12
461,3,6.45362,0,0,0,1,31,961,49,1,0,0,0,12
461,4,6.5072799,0,0,0,1,32,1024,49,1,0,0,0,12
461,5,6.6970301,0,0,0,1,33,1089,49,1,0,0,0,12
461,6,6.8134398,0,0,0,1,34,1156,49,1,0,0,0,12
461,7,6.8564601,0,0,0,1,35,1225,49,1,0,0,0,12
462,1,6.1633101,1,0,1,0,36,1296,39,1,0,0,0,6
462,2,6.3969302,1,0,1,0,37,1369,44,1,0,0,0,6
462,3,5.9558401,1,0,1,1,38,1444,25,1,0,0,0,6
462,4,6.0753498,1,0,1,1,39,1521,51,1,0,0,0,6
462,5,6.2634001,1,0,1,1,40,1600,50,1,0,0,0,6
462,6,6.3368301,1,0,1,1,41,1681,49,1,0,0,0,6
462,7,6.4216199,1,0,1,1,42,1764,37,1,0,0,0,6
463,1,6.67834,0,0,1,0,13,169,48,0,0,1,0,17
463,2,6.6846099,0,0,1,0,14,196,50,0,0,1,0,17
463,3,6.8564601,0,0,1,0,15,225,48,0,0,1,0,17
463,4,6.8564601,0,0,1,0,16,256,48,0,0,1,0,17
463,5,6.9077601,0,0,1,0,17,289,47,0,0,1,0,17
463,6,7.0475202,0,0,1,0,18,324,47,0,0,1,0,17
463,7,7.2793198,0,0,1,0,19,361,45,0,0,1,0,17
464,1,5.92693,1,0,1,1,40,1600,49,0,0,1,0,12
464,2,5.9914598,1,0,1,1,41,1681,52,0,0,1,0,12
464,3,5.8579302,1,0,1,1,42,1764,49,0,0,1,0,12
464,4,6.0799298,1,0,1,1,43,1849,50,0,0,1,0,12
464,5,6.2146101,1,0,1,1,44,1936,50,0,0,1,0,12
464,6,6.4377499,0,0,1,1,45,2025,49,0,0,1,0,12
464,7,6.5553598,1,0,1,1,46,2116,49,0,0,1,0,12
465,1,6.2146101,0,0,1,0,3,9,37,1,1,0,0,16
465,2,6.3801198,0,0,1,0,4,16,39,1,1,0,0,16
465,3,6.3543701,0,0,1,0,5,25,36,1,1,0,0,16
465,4,6.4769702,0,0,1,0,6,36,39,1,1,0,0,16
465,5,6.4377499,0,0,1,0,7,49,37,1,1,0,0,16
465,6,6.5294199,0,0,0,0,8,64,38,1,1,0,0,16
465,7,6.6846099,0,0,0,0,9,81,38,1,1,0,0,16
466,1,6.2441702,1,0,1,1,28,784,50,1,1,0,0,12
466,2,6.3456402,1,0,1,1,29,841,38,1,1,0,0,12
466,3,6.4216199,1,0,1,1,30,900,49,1,1,0,0,12
466,4,6.5147099,1,0,1,1,31,961,48,1,1,0,0,12
466,5,6.5861702,1,0,1,1,32,1024,49,1,0,0,0,12
466,6,6.6846099,1,0,1,1,33,1089,48,1,1,0,0,12
466,7,6.7511001,1,0,1,1,34,1156,30,1,1,0,0,12
467,1,6.2344098,1,0,1,1,24,576,46,1,1,0,0,12
467,2,6.3189702,1,0,1,1,25,625,51,1,1,0,0,12
467,3,6.4216199,1,0,1,1,26,676,49,1,1,0,0,12
467,4,6.4937501,1,0,1,1,27,729,49,1,1,0,0,12
467,5,6.5510802,1,0,1,1,28,784,49,1,1,0,0,12
467,6,7.0030699,1,0,1,1,29,841,49,1,1,0,0,12
467,7,6.8101401,1,0,1,1,30,900,49,1,1,0,0,12
468,1,6.9057498,0,0,1,1,40,1600,49,1,0,0,0,17
468,2,6.9057498,0,0,1,1,41,1681,48,1,0,0,0,17
468,3,7.31322,0,0,1,1,42,1764,48,1,0,0,0,17
468,4,7.31322,0,0,1,0,43,1849,49,1,0,0,0,17
468,5,7.31322,0,0,1,1,44,1936,49,1,0,0,0,17
468,6,7.3777599,0,0,1,1,45,2025,49,1,0,0,0,17
468,7,7.3777599,0,0,1,1,46,2116,50,1,0,0,0,17
469,1,5.39363,1,1,1,0,44,1936,40,0,0,1,1,9
469,2,5.4380798,1,1,1,0,45,2025,35,0,0,1,1,9
469,3,4.6051698,1,1,1,0,46,2116,39,0,0,1,1,9
469,4,5.0813999,1,1,1,0,47,2209,40,0,0,1,1,9
469,5,5.2729998,1,1,1,0,48,2304,39,0,0,1,1,9
469,6,5.8141298,1,1,1,0,49,2401,38,0,0,1,1,9
469,7,5.7493901,1,1,1,0,50,2500,37,0,0,1,1,9
470,1,6.5294199,1,0,1,1,10,100,50,1,0,0,0,12
470,2,6.62007,1,0,1,1,11,121,50,1,0,0,0,12
470,3,6.4598999,1,0,1,1,12,144,49,1,0,0,0,12
470,4,7.0030699,0,1,1,1,13,169,52,1,0,0,0,12
470,5,7.20786,0,1,1,1,14,196,51,1,0,0,0,12
470,6,7.46737,0,0,0,1,15,225,50,1,0,0,0,12
470,7,7.1491299,0,0,0,1,16,256,51,1,0,0,0,12
471,1,6.6528602,0,0,1,0,29,841,49,1,0,0,0,16
471,2,6.73102,0,0,1,0,30,900,48,1,0,0,0,16
471,3,6.8297901,0,0,1,0,31,961,48,1,0,0,0,16
471,4,6.9324498,0,0,1,0,32,1024,46,1,0,0,0,16
471,5,7.0255399,0,0,1,0,33,1089,48,1,0,0,0,16
471,6,7.1308999,0,0,1,0,34,1156,44,1,0,0,0,16
471,7,7.20786,0,0,1,0,35,1225,44,1,0,0,0,16
472,1,5.57973,0,1,0,0,4,16,21,0,0,1,0,12
472,2,5.7333398,0,1,0,0,5,25,42,0,0,1,0,12
472,3,5.7683201,0,1,0,0,6,36,49,0,0,1,0,12
472,4,5.8664699,0,1,0,0,7,49,49,0,0,1,0,12
472,5,6.0661101,0,1,0,0,8,64,44,0,0,1,0,12
472,6,6.2344098,0,1,0,0,9,81,47,0,0,1,0,12
472,7,6.3868799,0,1,0,0,10,100,48,0,0,1,0,12
473,1,6.4216199,1,0,0,0,5,25,50,1,1,0,0,14
473,2,6.37502,1,0,0,0,6,36,48,1,1,0,0,14
473,3,6.5861702,1,0,0,0,7,49,48,1,1,0,0,14
473,4,6.7627301,1,0,0,0,8,64,47,1,1,0,0,14
473,5,6.7487602,1,0,0,0,9,81,50,1,1,0,0,14
473,6,6.8023901,1,0,0,0,10,100,49,1,1,0,0,14
473,7,6.93925,1,0,0,0,11,121,46,1,1,0,0,14
474,1,6.7153802,0,1,1,1,12,144,52,1,0,0,0,17
474,2,6.7452402,0,1,1,1,13,169,50,1,0,0,0,17
474,3,6.8824401,0,1,1,1,14,196,52,1,0,0,0,17
474,4,6.9800801,0,1,1,1,15,225,51,1,0,0,0,17
474,5,7.2442298,0,1,1,1,16,256,50,1,0,0,0,17
474,6,7.4383798,0,1,1,0,17,289,51,1,0,0,0,17
474,7,7.1770201,0,1,1,0,18,324,52,1,0,0,0,17
475,1,6.8134398,1,0,0,0,17,289,48,1,1,0,0,12
475,2,6.8824401,1,0,0,0,18,324,51,1,1,0,0,12
475,3,7.0030699,1,0,0,0,19,361,50,1,1,0,0,12
475,4,7.1701198,1,0,0,0,20,400,49,1,1,0,0,12
475,5,7.1777802,1,0,0,0,21,441,50,1,1,0,0,12
475,6,7.2442298,1,0,0,0,22,484,48,1,1,0,0,12
475,7,7.39326,1,0,0,0,23,529,48,1,1,0,0,12
476,1,5.8692999,1,0,1,1,26,676,47,1,1,0,0,10
476,2,5.8579302,1,0,1,1,27,729,49,1,1,0,0,10
476,3,5.8777399,1,0,1,1,28,784,38,1,1,0,0,10
476,4,5.8579302,0,0,1,0,29,841,8,1,0,0,0,10
476,5,6.5861702,1,0,1,1,30,900,43,1,0,0,0,10
476,6,6.3543701,1,0,1,1,31,961,52,1,0,0,0,10
476,7,6.5861702,1,0,1,1,32,1024,52,1,0,0,0,10
477,1,6.2803998,0,0,1,1,10,100,47,1,1,0,0,12
477,2,6.4457202,0,0,1,1,11,121,26,1,1,0,0,12
477,3,6.4800401,0,0,1,1,12,144,48,1,1,0,0,12
477,4,6.77422,0,0,1,1,13,169,48,1,1,0,0,12
477,5,6.8319502,0,0,1,1,14,196,48,1,1,0,0,12
477,6,6.9077601,0,0,1,1,15,225,46,1,1,0,0,12
477,7,7.0030699,1,0,1,1,16,256,49,1,1,0,0,12
478,1,6.25383,1,0,1,1,3,9,49,1,1,0,0,16
478,2,6.4614701,1,0,1,1,4,16,49,1,1,0,0,16
478,3,6.5366902,1,0,1,1,5,25,48,1,1,0,0,16
478,4,6.62007,1,0,1,1,6,36,47,1,1,0,0,16
478,5,6.6359501,0,0,1,1,7,49,49,1,1,0,0,16
478,6,6.7511001,0,0,1,1,8,64,49,1,1,0,0,16
478,7,6.8564601,0,0,1,0,9,81,50,1,0,0,0,16
479,1,6.9057498,1,1,1,0,21,441,48,1,0,0,0,12
479,2,6.9057498,1,1,1,0,22,484,48,1,0,0,0,12
479,3,7.23418,1,1,1,0,23,529,48,1,0,0,0,12
479,4,7.2997999,1,1,1,0,24,576,48,0,0,0,0,12
479,5,7.31322,1,1,1,0,25,625,48,1,0,0,0,12
479,6,7.3758798,1,1,1,0,26,676,48,1,0,0,0,12
479,7,7.6187401,1,1,1,0,27,729,47,1,0,0,0,12
480,1,5.5984201,1,1,0,1,17,289,51,1,0,0,0,12
480,2,6.2146101,1,1,0,1,18,324,50,1,0,0,0,12
480,3,6.1092501,1,1,0,1,19,361,50,1,0,0,0,12
480,4,6.2634001,1,1,0,1,20,400,50,1,1,0,0,12
480,5,6.5510802,1,1,0,1,21,441,48,1,1,0,0,12
480,6,6.8023901,1,1,0,1,22,484,45,1,1,0,0,12
480,7,6.9565501,1,1,0,1,23,529,42,1,1,0,0,12
481,1,5.7037802,0,1,0,0,18,324,48,1,0,0,0,7
481,2,5.7203102,0,1,0,0,19,361,50,1,0,0,0,7
481,3,5.9914598,0,1,0,0,20,400,50,1,0,0,0,7
481,4,6.0520902,0,1,0,0,21,441,50,1,0,0,0,7
481,5,6.2146101,0,1,0,0,22,484,48,1,0,0,0,7
481,6,6.2634001,0,1,0,0,23,529,48,1,0,0,0,7
481,7,6.3099198,0,1,0,1,24,576,49,1,0,0,0,7
482,1,6.3543701,1,1,1,0,10,100,44,1,0,0,0,11
482,2,6.3543701,1,1,1,0,11,121,49,1,0,0,0,11
482,3,6.5366902,1,1,1,0,12,144,50,1,0,0,0,11
482,4,6.6066499,1,1,1,0,13,169,49,1,0,0,0,11
482,5,6.6066499,1,1,1,0,14,196,48,1,0,0,0,11
482,6,6.7569299,1,1,1,0,15,225,48,1,0,0,0,11
482,7,6.9517698,1,1,1,0,16,256,49,1,0,0,0,11
483,1,6.0753498,0,1,1,0,7,49,50,0,1,0,1,14
483,2,6.3543701,0,1,1,0,8,64,50,0,1,0,1,14
483,3,6.5861702,0,1,1,0,9,81,49,0,1,0,1,14
483,4,6.5889301,0,1,1,0,10,100,48,0,1,0,1,14
483,5,6.59304,0,1,1,0,11,121,46,0,1,0,1,14
483,6,6.84268,0,1,1,0,12,144,49,0,1,0,1,14
483,7,6.97261,0,1,1,0,13,169,47,0,1,0,1,14
484,1,6.5610299,1,0,1,0,7,49,44,1,1,0,0,10
484,2,6.9057498,1,0,1,0,8,64,49,1,1,0,0,10
484,3,6.7333999,1,0,1,0,9,81,45,1,1,0,0,10
484,4,6.8741999,1,0,1,0,10,100,49,1,1,0,0,10
484,5,7.03439,1,0,1,0,11,121,47,1,1,0,0,10
484,6,7.0352702,1,0,1,0,12,144,49,1,1,0,0,10
484,7,7.1966901,1,0,1,0,13,169,39,1,1,0,0,10
485,1,6.3561101,0,0,1,1,18,324,49,1,1,0,0,12
485,2,6.49224,0,0,1,1,19,361,49,1,1,0,0,12
485,3,6.6592898,0,0,1,1,20,400,49,1,1,0,0,12
485,4,6.5694799,0,0,1,1,21,441,49,1,1,0,0,12
485,5,6.8001699,0,0,1,1,22,484,49,1,1,0,0,12
485,6,6.73102,0,0,1,1,23,529,49,1,1,0,0,12
485,7,6.9256001,0,0,1,1,24,576,48,1,1,0,0,12
486,1,6.9057498,1,0,1,0,32,1024,48,1,1,0,0,9
486,2,6.9057498,1,0,1,0,33,1089,52,1,1,0,0,9
486,3,6.9565501,1,0,1,0,34,1156,50,1,1,0,0,9
486,4,7.0255399,1,0,1,0,35,1225,51,1,1,0,0,9
486,5,7.0900798,1,0,1,0,36,1296,43,1,1,0,0,9
486,6,7.0900798,1,0,1,0,37,1369,50,1,1,0,0,9
486,7,7.2442298,1,0,1,0,38,1444,49,1,1,0,0,9
487,1,6.7274299,0,0,1,0,10,100,49,1,1,0,0,15
487,2,6.8023901,0,0,1,0,11,121,49,1,1,0,0,15
487,3,6.8865299,0,0,1,0,12,144,48,1,1,0,0,15
487,4,6.9565501,0,0,1,0,13,169,48,1,1,0,0,15
487,5,7.0900798,0,0,1,0,14,196,47,1,1,0,0,15
487,6,7.26193,0,0,1,0,15,225,46,1,1,0,0,15
487,7,7.4283299,0,0,1,0,16,256,43,1,1,0,0,15
488,1,6.5525098,1,0,1,0,26,676,41,1,1,0,0,12
488,2,6.6240702,1,0,1,0,27,729,47,1,1,0,0,12
488,3,6.7867198,1,0,0,0,28,784,32,1,1,0,0,12
488,4,6.8308702,1,0,0,0,29,841,46,1,1,0,0,12
488,5,7.04491,1,0,0,0,30,900,44,1,1,0,0,12
488,6,7.0264301,1,0,0,0,31,961,45,1,1,0,0,12
488,7,7.1356902,1,0,0,0,32,1024,23,1,1,0,0,12
489,1,6.5903001,0,1,1,0,31,961,50,1,0,0,0,12
489,2,6.62007,0,1,1,0,32,1024,50,1,0,0,0,12
489,3,6.6528602,0,1,1,0,33,1089,50,1,0,0,0,12
489,4,6.7153802,0,1,1,0,34,1156,50,1,0,0,0,12
489,5,6.77422,0,1,1,0,35,1225,51,1,0,0,0,12
489,6,6.8564601,1,1,1,0,36,1296,50,1,0,0,0,12
489,7,6.9324498,0,1,1,0,37,1369,51,1,0,0,0,12
490,1,6.8023901,0,0,1,1,24,576,46,0,0,0,0,16
490,2,6.9057498,0,0,1,1,25,625,45,0,0,0,0,16
490,3,6.9077601,0,0,1,1,26,676,47,1,1,0,0,16
490,4,7.0148101,0,0,1,1,27,729,49,1,0,0,0,16
490,5,7.0387802,0,0,1,1,28,784,47,1,0,0,0,16
490,6,6.9489002,0,0,1,1,29,841,47,1,0,0,0,16
490,7,7.1966901,0,0,1,1,30,900,49,1,0,0,0,16
491,1,6.2728801,1,0,1,0,7,49,12,1,1,0,0,12
491,2,6.4630299,1,0,1,0,8,64,25,1,1,0,0,12
491,3,6.53088,1,0,1,0,9,81,49,1,1,0,0,12
491,4,6.6694999,1,0,1,0,10,100,51,1,1,0,0,12
491,5,6.6669598,1,0,1,0,11,121,50,1,1,0,0,12
491,6,7.0255399,1,0,1,0,12,144,50,1,0,0,0,12
491,7,7.0255399,1,0,1,0,13,169,46,0,0,0,0,12
492,1,6.15698,0,0,1,0,22,484,48,0,1,1,0,12
492,2,6.1092501,0,0,1,0,23,529,47,0,1,1,0,12
492,3,6.3368301,0,0,1,0,24,576,48,0,1,1,0,12
492,4,6.35957,0,0,1,0,25,625,49,0,1,1,0,12
492,5,6.5875502,0,0,1,0,26,676,48,0,1,1,0,12
492,6,6.7129598,0,0,1,0,27,729,47,0,1,1,0,12
492,7,5.8493199,0,0,1,0,28,784,47,0,1,1,0,12
493,1,6.5510802,0,1,0,1,12,144,50,1,0,0,0,14
493,2,6.62007,0,1,1,1,13,169,50,1,0,0,0,14
493,3,6.7007298,0,1,1,1,14,196,48,1,0,0,0,14
493,4,6.7719402,0,1,1,1,15,225,49,1,0,0,0,14
493,5,6.8564601,0,1,1,1,16,256,49,1,0,0,0,14
493,6,7.0900798,0,1,1,1,17,289,49,1,0,0,0,14
493,7,6.97261,1,1,1,1,18,324,49,1,0,0,0,14
494,1,5.94803,1,0,1,1,39,1521,44,0,1,1,1,14
494,2,6.0520902,1,0,1,1,40,1600,48,0,1,1,1,14
494,3,6.11589,1,0,1,1,41,1681,35,0,1,1,1,14
494,4,6.1800199,1,0,1,1,42,1764,48,0,1,1,1,14
494,5,6.2595801,1,0,1,1,43,1849,48,0,1,1,1,14
494,6,6.3153601,1,0,1,1,44,1936,48,0,1,1,1,14
494,7,6.3681898,1,0,1,1,45,2025,48,0,1,1,1,14
495,1,6.2146101,1,0,0,0,8,64,41,1,0,0,0,14
495,2,6.3099198,1,0,0,0,9,81,42,1,0,0,0,14
495,3,6.6846099,1,0,1,0,10,100,48,1,1,0,0,14
495,4,6.7428799,1,0,1,0,11,121,52,1,1,0,0,14
495,5,6.8134398,1,0,1,0,12,144,51,1,1,0,0,14
495,6,6.8023901,1,0,1,0,13,169,51,1,1,0,0,14
495,7,6.9565501,1,0,1,0,14,196,49,1,1,0,0,14
496,1,6.9057498,1,0,1,1,33,1089,41,1,1,0,0,8
496,2,6.9057498,1,0,1,1,34,1156,45,1,1,0,0,8
496,3,7.1846299,1,0,1,1,35,1225,47,1,1,0,0,8
496,4,7.2889299,1,0,1,1,36,1296,46,1,1,0,0,8
496,5,7.3908,1,0,1,1,37,1369,43,1,1,0,0,8
496,6,7.4866099,1,0,1,1,38,1444,47,1,1,0,0,8
496,7,7.5605998,1,0,1,1,39,1521,46,1,1,0,0,8
497,1,6.9057498,1,0,1,0,15,225,49,1,0,0,0,14
497,2,6.9057498,0,0,1,0,16,256,49,1,0,0,0,14
497,3,7.0900798,0,0,1,0,17,289,49,1,0,0,0,14
497,4,7.2442298,0,0,1,0,18,324,48,1,0,0,0,14
497,5,7.3543601,0,0,1,0,19,361,48,1,0,0,0,14
497,6,7.2909698,0,0,1,0,20,400,48,1,0,0,0,14
497,7,7.46737,0,0,1,0,21,441,47,1,0,0,0,14
498,1,6.2634001,0,0,1,0,20,400,46,0,0,1,0,12
498,2,6.3007898,0,0,1,0,21,441,49,0,0,1,0,12
498,3,6.3969302,0,0,1,0,22,484,48,0,0,1,0,12
498,4,6.3969302,0,0,1,0,23,529,49,0,0,1,0,12
498,5,6.5581999,0,0,1,0,24,576,49,0,0,1,0,12
498,6,6.77422,0,0,1,0,25,625,35,0,0,1,0,12
498,7,6.86901,0,0,1,0,26,676,36,0,0,1,0,12
499,1,6.35957,1,0,1,1,34,1156,6,1,1,0,0,11
499,2,6.4567699,1,0,1,1,35,1225,48,1,1,0,0,11
499,3,6.61338,1,0,1,1,36,1296,47,1,1,0,0,11
499,4,6.6398802,1,0,1,1,37,1369,45,1,1,0,0,11
499,5,6.77422,1,0,1,1,38,1444,44,1,1,0,0,11
499,6,6.7912202,1,0,1,1,39,1521,47,1,1,0,0,11
499,7,6.8405499,1,0,1,1,40,1600,47,1,1,0,0,11
500,1,6.62007,0,0,0,0,3,9,46,1,0,0,0,17
500,2,6.62007,0,0,0,0,4,16,48,1,0,0,0,17
500,3,6.6846099,0,0,0,0,5,25,48,1,0,0,0,17
500,4,6.8875499,0,0,0,0,6,36,49,1,0,0,0,17
500,5,6.8564601,0,0,0,0,7,49,49,1,0,0,0,17
500,6,5.9889598,0,0,0,0,8,64,49,1,0,0,0,17
500,7,6.1268702,0,1,1,0,9,81,48,1,0,0,0,17
501,1,6.35957,1,1,1,1,28,784,46,1,1,0,0,12
501,2,6.4520502,1,1,1,1,29,841,47,1,1,0,0,12
501,3,6.5294199,1,1,1,1,30,900,47,1,1,0,0,12
501,4,6.6385698,1,1,1,1,31,961,46,1,1,0,0,12
501,5,6.7912202,1,1,1,1,32,1024,46,1,1,0,0,12
501,6,6.9565501,1,1,1,1,33,1089,38,1,1,0,0,12
501,7,7.03439,0,1,1,1,34,1156,45,1,1,0,0,12
502,1,6.64639,0,0,0,0,14,196,44,0,0,1,0,17
502,2,6.7153802,0,0,0,0,15,225,44,0,1,1,0,17
502,3,6.77422,0,0,0,0,16,256,44,0,1,1,0,17
502,4,6.9565501,0,0,0,0,17,289,44,0,1,1,0,17
502,5,6.9565501,0,0,0,0,18,324,44,0,1,1,0,17
502,6,7.20786,0,0,0,0,19,361,44,0,1,1,0,17
502,7,7.1891699,0,0,0,0,20,400,41,0,1,1,0,17
503,1,6.8023901,1,0,1,0,7,49,46,1,1,0,0,12
503,2,6.9057498,1,0,1,0,8,64,40,1,1,0,0,12
503,3,7.1025,1,0,1,0,9,81,45,1,1,0,0,12
503,4,7.1276898,1,0,1,0,10,100,46,1,1,0,0,12
503,5,7.1831102,1,0,1,0,11,121,47,1,1,0,0,12
503,6,7.3537202,1,0,1,0,12,144,46,1,1,0,0,12
503,7,7.4000101,1,0,1,0,13,169,49,1,1,0,0,12
504,1,6.4907198,0,0,1,1,8,64,46,1,1,0,0,12
504,2,6.6450901,1,0,1,1,9,81,49,1,0,0,0,12
504,3,6.8023901,1,0,1,1,10,100,47,0,0,0,0,12
504,4,6.73102,1,0,1,1,11,121,46,0,0,0,0,12
504,5,7.0370302,1,0,1,1,12,144,40,1,0,0,0,12
504,6,6.4907198,1,0,1,1,13,169,46,1,0,0,0,12
504,7,7.3112202,1,0,1,1,14,196,48,1,1,0,0,12
505,1,6.9057498,0,0,0,0,23,529,48,1,0,0,0,16
505,2,6.9057498,0,0,0,0,24,576,47,1,0,0,0,16
505,3,7.4383798,0,0,0,0,25,625,48,1,0,0,0,16
505,4,7.6009002,0,0,0,0,26,676,48,1,0,0,0,16
505,5,6.77422,0,0,0,0,27,729,48,1,0,0,0,16
505,6,7.6207099,0,0,0,0,28,784,48,1,0,0,0,16
505,7,7.7902799,0,0,0,0,29,841,47,1,0,0,0,16
506,1,6.3543701,1,0,1,0,5,25,52,1,0,0,0,12
506,2,6.4377499,1,0,1,0,6,36,51,1,0,0,0,12
506,3,6.5510802,1,0,1,0,7,49,51,1,0,0,0,12
506,4,6.6846099,1,0,1,0,8,64,51,1,0,0,0,12
506,5,6.7452402,1,0,1,0,9,81,52,1,0,0,0,12
506,6,6.6846099,1,0,1,0,10,100,51,1,0,0,0,12
506,7,6.8023901,1,0,1,0,11,121,46,1,0,0,0,12
507,1,6.2146101,1,0,0,0,22,484,51,1,0,0,0,12
507,2,6.3099198,1,0,0,0,23,529,44,1,0,0,0,12
507,3,6.3716102,1,0,0,0,24,576,38,1,0,0,0,12
507,4,6.3969302,1,0,0,0,25,625,39,1,0,0,0,12
507,5,6.5510802,1,0,0,0,26,676,52,1,0,0,0,12
507,6,6.5510802,1,0,0,0,27,729,51,1,0,0,0,12
507,7,6.7153802,1,0,0,0,28,784,51,1,0,0,0,12
508,1,6.28227,1,0,0,0,34,1156,48,1,0,0,0,12
508,2,6.5147099,1,0,0,0,35,1225,49,1,0,0,0,12
